publish_date,week_of_year,month,pct_week_of_year,pol_s2_rw3,pol_s3_rw7,pol_s4_rw14,lag1_Close,lag_close_rw30,lag_close_ew,lag_close_diff,Close
2001-07-10,28,7,0.00018225266874362744,-0.0006531458152689481,-0.0037075234692681225,-0.002873857187340393,3376.209961,3417.3356608333333,3768.3878508296293,47.9399410000001,3328.27002
2001-07-11,28,7,0.00018225266874362744,-0.002121343940696037,-0.00439889350070106,-0.0010781708901948675,3452.75,3411.3636637666664,3766.0669842794123,76.54003899999998,3376.209961
2001-07-12,28,7,0.00018225266874362744,0.0010943325759333136,-0.004761918007753908,-0.0009133628970936582,3453.98999,3407.908666999999,3763.789050014599,1.2399900000000343,3452.75
2001-07-13,28,7,0.00018225266874362744,0.007086214134109073,-0.00531414149612516,-0.002468936726400726,3434.830078,3405.7903401666663,3761.405289347827,-19.15991200000008,3453.98999
2001-07-16,29,7,0.0009817206384341113,0.01615248929451811,-0.0019856524432088707,-0.0015532420941438935,3431.929932,3404.853336599999,3759.0349630359724,-2.9001459999999497,3434.830078
2001-07-17,29,7,0.0009817206384341113,0.012477798461242454,0.005995658219059642,-0.0005157934142224208,3383.4099119999996,3402.389998366666,3756.351926957143,-48.52001999999993,3431.929932
2001-07-18,29,7,0.0009817206384341113,0.005827450481298735,0.0060646524555469285,0.0016043684681310009,3370.929932,3399.5129964333332,3753.6184376312062,-12.479980000000069,3383.4099119999996
2001-07-19,29,7,0.0009817206384341113,-0.002010795255981357,0.005024172978737728,0.0029625915551522324,3340.75,3394.3433268333333,3750.710913422536,-30.179932000000008,3370.929932
2001-07-20,29,7,0.0009817206384341113,-0.006843113499778139,0.005413808458754325,0.0006583247547348023,3330.97998,3388.3986572333333,3747.7757320699297,-9.770019999999931,3340.75
2001-07-23,30,7,0.0006916716995384215,-0.006223579596906929,0.004041036930226029,0.0005074574790266327,3335.080078,3382.9549967333332,3744.9097900277775,4.100097999999888,3330.97998
2001-07-24,30,7,0.0006916716995384215,-0.00892646768791198,0.001887924904663337,-0.0003604405387639398,3301.969971,3376.3003255333333,3741.855032655172,-33.110106999999964,3335.080078
2001-07-25,30,7,0.0006916716995384215,-0.005188692816485226,-0.0014487694649689845,-0.001713108295730911,3259.030029,3369.8089924999995,3738.5480120821917,-42.93994199999997,3301.969971
2001-07-26,30,7,0.0006916716995384215,-0.003548866492011656,-0.005105183974489684,-0.0017172109540889275,3251.530029,3365.761995433333,3735.234964578231,-7.5,3259.030029
2001-07-27,30,7,0.0006916716995384215,-0.0038738100843368475,-0.004980645789588424,0.00044523712228497893,3285.889893,3363.521321633333,3732.1988492297296,34.359864000000016,3251.530029
2001-07-30,31,7,0.0005013494001896505,-0.007233757272222492,-0.0056064525645270905,0.0005420033329792527,3329.280029,3360.7989909000003,3729.4946960738257,43.390135999999984,3285.889893
2001-07-31,31,7,0.0005013494001896505,-0.00841115615230248,-0.007343596267164456,-0.00029113979289468225,3284.169922,3356.7363199999995,3726.525864246667,-45.11010699999997,3329.280029
2001-08-01,31,8,0.0005013494001896505,-0.0015794492585220474,-0.005652664069241713,-0.0009648939042050664,3298.780029,3353.174324533333,3723.693110370861,14.61010699999997,3284.169922
2001-08-02,31,8,0.0005013494001896505,0.007156993531098665,-0.003616110990933571,-0.0008058135695078421,3325.3798829999996,3351.294986966667,3721.0726286118434,26.599854000000054,3298.780029
2001-08-03,31,8,0.0005013494001896505,0.003407590209264585,-0.00045068431615989473,-0.0008640930431351168,3329.949951,3351.670987933333,3718.516271241831,4.570067999999992,3325.3798829999996
2001-08-06,32,8,-1.4360226943224756e-05,0.0013680416348732145,-0.0019685427724917947,-0.0009497268905644396,3319.669922,3348.7493164,3715.9263598831185,-10.280029000000011,3329.949951
2001-08-07,32,8,-1.4360226943224756e-05,-0.000345773365391248,-0.0015088646508400552,-0.00353686337349074,3302.320068,3345.105322233333,3713.25793219355,-17.34985400000005,3319.669922
2001-08-08,32,8,-1.4360226943224756e-05,0.004628829204935458,0.001061331420531077,-0.00324475522021424,3319.610107,3342.263655566667,3710.7345486987188,17.290038999999982,3302.320068
2001-08-09,32,8,-1.4360226943224756e-05,0.0021169000489548173,0.003115422860575899,-0.0022725605719980074,3316.209961,3337.5779866333332,3708.2216532356697,-3.4001459999999497,3319.610107
2001-08-10,32,8,-1.4360226943224756e-05,-0.0023130739728820147,0.003003159435413072,-0.002114086703294279,3287.6201170000004,3332.9643229000003,3705.559618196203,-28.589843999999626,3316.209961
2001-08-13,33,8,-0.000261932124381593,-0.001025932223014429,0.0007469208286625198,-0.0013247523169143207,3331.889893,3333.6176513666665,3703.2094941383657,44.26977599999964,3287.6201170000004
2001-08-14,33,8,-0.000261932124381593,-0.00033830504084819685,-0.0003915453197582845,-0.0014345950811355255,3331.889893,3334.2846517,3700.8887466312513,0.0,3331.889893
2001-08-15,33,8,-0.000261932124381593,-0.0014699254952000491,0.0013977757567933085,-0.0004211148179590896,3337.909912,3334.960652666666,3698.634219708075,6.020019000000048,3331.889893
2001-08-16,33,8,-0.000261932124381593,0.0012733660992024405,-0.0004693507985117362,-0.00028538350784924297,3296.709961,3334.6583170666663,3696.1532057654326,-41.199951000000056,3337.909912
2001-08-17,33,8,-0.000261932124381593,0.001614786315272417,0.0003023715936390107,-0.0009891077246758956,3278.919922,3334.261979166666,3693.593492368099,-17.790038999999982,3296.709961
2001-08-20,34,8,-0.0002073152694654489,0.005090795885654457,0.00010604308979486213,0.0006818515070850438,3297.429932,3333.2339762333336,3691.1778609024395,18.51000999999997,3278.919922
2001-08-21,34,8,-0.0002073152694654489,-0.003512083512189309,0.0008051759886452522,0.0016107329751853805,3297.429932,3330.607975266667,3688.791509818183,0.0,3297.429932
2001-08-22,34,8,-0.0002073152694654489,-0.005310850485975867,-0.00021148963749268685,0.0019041677120291622,3308.790039,3325.8093099,3686.502344331326,11.36010699999997,3297.429932
2001-08-23,34,8,-0.0002073152694654489,-0.004031394972930258,-0.0017303504514743257,0.0002677155955849164,3305.51001,3320.859977233333,3684.220953107785,-3.280029000000013,3308.790039
2001-08-24,34,8,-0.0002073152694654489,8.295123834041925e-05,-0.0007775768393899168,-0.0010609478856163054,3318.320068,3316.976310233333,3682.0429716488106,12.810058000000026,3305.51001
2001-08-27,35,8,0.0032517866678231657,0.0030300981357108308,0.00045402896259608524,0.00031009945870169586,3313.070068,3313.0143147666668,3679.8597000295854,-5.25,3318.320068
2001-08-28,35,8,0.0032517866678231657,0.0008179440279503978,-0.0009774652929707298,-7.660917957825436e-06,3300.6201170000004,3310.2546549333333,3677.6288789529412,-12.449950999999599,3313.070068
2001-08-29,35,8,0.0032517866678231657,0.0021097323814617632,-0.0011190806768136394,-0.0003375468496658596,3286.8701170000004,3307.4526611,3675.343739994152,-13.75,3300.6201170000004
2001-08-30,35,8,0.0032517866678231657,0.00043397717034128936,-0.0008235696820579263,-0.0005065187935093887,3244.949951,3304.259326133333,3672.8414505232563,-41.920166000000336,3286.8701170000004
2001-08-31,35,8,0.0032517866678231657,-0.0004881966227698505,0.0007137035709709551,-9.196846706336994e-06,3227.1201170000004,3300.7973307,3670.265026630058,-17.829833999999664,3244.949951
2001-09-03,36,9,0.0010666389077915324,-0.003168612922201645,0.000947770978846082,0.00025110696673913413,3231.600098,3297.347998033333,3667.743963821839,4.479980999999498,3227.1201170000004
2001-09-04,36,9,0.0010666389077915324,-0.006892512607288699,-0.00045380594603137785,-0.00039128973631412183,3228.600098,3294.9023355999993,3665.2345703028573,-3.0,3231.600098
2001-09-05,36,9,0.0010666389077915324,-0.00747144981133004,-0.0022757809342986678,-0.0006156913927106472,3202.550049,3293.0196695999994,3662.605680977273,-26.050048999999948,3228.600098
2001-09-06,36,9,0.0010666389077915324,-0.005620078941112086,-0.003552892427028577,-0.0009108759858512908,3198.399902,3291.248665366666,3659.9830494576267,-4.1501469999998335,3202.550049
2001-09-07,36,9,0.0010666389077915324,-0.0016782481972526335,-0.003212958647058157,-0.0022651788599996536,3183.6298829999996,3287.8399983666664,3657.3069080730343,-14.770019000000048,3198.399902
2001-09-10,37,9,0.0008805763898426184,-0.002536210504458884,-0.0038992011823191226,-0.002166019661935898,3150.399902,3281.8773274666664,3654.475025357542,-33.229980999999945,3183.6298829999996
2001-09-11,37,9,0.0008805763898426184,-0.0034309161809904514,-0.004825830001942937,-0.002361385432188525,3032.709961,3273.4953287666663,3651.020775,-117.68994100000008,3150.399902
2001-09-12,37,9,0.0008805763898426184,-0.004660785301875857,-0.0044741241720098425,-0.002056063215485991,2987.5,3263.1193278,3647.354914364641,-45.20996100000002,3032.709961
2001-09-13,37,9,0.0008805763898426184,-0.005450531147352574,-0.004538703630750929,-0.0017631765965818804,2830.1201170000004,3246.6106689333333,3642.8646132802196,-157.3798829999996,2987.5
2001-09-14,37,9,0.0008805763898426184,-0.01747094953835963,-0.0042078379476845965,-0.002496254788391153,2680.97998,3224.9783365666663,3637.60841309836,-149.1401370000003,2830.1201170000004
2001-09-17,38,9,0.0003092304216283998,-0.020900784967787727,-0.008759624055022524,-0.0032418094409916325,2782.469971,3207.0716715333333,3632.960921565217,101.48999099999992,2680.97998
2001-09-18,38,9,0.0003092304216283998,-0.034981349503908736,-0.011087577642183346,-0.006156258241025551,2804.159912,3190.4663329999994,3628.480916108108,21.68994100000009,2782.469971
2001-09-19,38,9,0.0003092304216283998,-0.04009478781171538,-0.018480595650537217,-0.0071502681446207516,2761.659912,3171.867993166666,3623.820588129031,-42.5,2804.159912
2001-09-20,38,9,0.0003092304216283998,-0.022507119964099192,-0.024856157186703882,-0.01118989841642817,2600.1201170000004,3147.9983317,3618.346254058822,-161.53979499999969,2761.659912
2001-09-21,38,9,0.0003092304216283998,-0.0023488966589517712,-0.019263093549229948,-0.01484099359432341,2651.780029,3126.8036621,3613.204944351063,51.65991199999962,2600.1201170000004
2001-09-24,39,9,0.0010273465752642567,0.010164904679276332,-0.017489786232141178,-0.011868608860619896,2617.350098,3102.9856689333333,3607.9358710899464,-34.429931000000124,2651.780029
2001-09-25,39,9,0.0010273465752642567,-0.021951525083970875,-0.018163827546720062,-0.011014244931446052,2667.340088,3080.834008766666,3602.98536696842,49.98999000000003,2617.350098
2001-09-26,39,9,0.0010273465752642567,-0.01792716913035819,-0.021183340211634767,-0.011185832747202331,2715.5,3060.0870116999995,3598.3388467225122,48.15991200000008,2667.340088
2001-09-27,39,9,0.0010273465752642567,-0.0172030528574942,-0.016215379444671378,-0.014971482133328646,2811.600098,3043.916682933333,3594.241249072916,96.10009799999986,2715.5
2001-09-28,39,9,0.0010273465752642567,0.008661346604893334,-0.010544557555399544,-0.013651478543427362,2795.300049,3027.7960204999986,3590.101657362693,-16.300048999999944,2811.600098
2001-10-01,40,10,-0.0003721173471832043,0.00805705606565632,-0.00028785403308817514,-0.014512576602968381,2795.300049,3011.0583577333327,3586.0047418556687,0.0,2795.300049
2001-10-02,40,10,-0.0003721173471832043,0.02418144694998681,-0.0031164468604904442,-0.012572005609896028,2754.949951,2992.9756916999986,3581.742922415384,-40.35009799999989,2795.300049
2001-10-03,40,10,-0.0003721173471832043,0.01588248219806987,0.0008255897055741303,-0.011189770204860195,2788.969971,2975.6483560999986,3577.6981624591826,34.02001999999993,2754.949951
2001-10-04,40,10,-0.0003721173471832043,0.009864013060136696,0.002162536332109055,-0.008332098263283525,2812.899902,2959.2280191666664,3573.815937786801,23.929931000000124,2788.969971
2001-10-05,40,10,-0.0003721173471832043,-0.006744135709811546,0.010518783772698515,-0.008000645607305503,2765.3701170000004,2940.7963541333324,3569.732878085857,-47.52978499999973,2812.899902
2001-10-08,41,10,0.0009744455531973573,-0.0006954300777170334,0.005618318314379834,-0.005332278219468126,2794.419922,2923.5080159333324,3565.836833080401,29.049804999999647,2765.3701170000004
2001-10-09,41,10,0.0009744455531973573,0.002164637886301465,0.009237231809156412,-0.005298530565145771,2896.600098,2910.0406819666664,3562.4906494049987,102.18017599999985,2794.419922
2001-10-10,41,10,0.0009744455531973573,0.0013439387585072462,0.0077344800361591436,-0.0006536628731215664,2943.689941,2898.601342766666,3559.412038915422,47.0898430000002,2896.600098
2001-10-11,41,10,0.0009744455531973573,0.000729326588111053,0.0027412680398873736,0.003723313001535484,2959.389893,2889.082674166666,3556.441632252474,15.699951999999941,2943.689941
2001-10-12,41,10,0.0009744455531973573,0.01005785576316868,-0.0008136769173617673,-0.00018758941030153471,2976.300049,2880.722005233333,3553.583791940885,16.910155999999915,2959.389893
2001-10-15,42,10,4.886402198154452e-05,0.021109193351008956,0.005238211564058634,5.956394106181635e-06,2992.459961,2872.7506673333332,3550.833184926469,16.159912000000073,2976.300049
2001-10-16,42,10,4.886402198154452e-05,0.01938538448730361,0.007560631021689769,0.0037003739480838452,3043.850098,2866.5923339999995,3548.3600966975605,51.39013699999987,2992.459961
2001-10-17,42,10,4.886402198154452e-05,0.009101476784384369,0.010384688881401871,0.009039707397194143,2981.330078,2859.218334966666,3545.607523791261,-62.52001999999993,3043.850098
2001-10-18,42,10,4.886402198154452e-05,0.005492341561873208,0.009436885933530663,0.008001503597890853,3016.840088,2853.1663411666664,3543.0530917342985,35.510009999999966,2981.330078
2001-10-19,42,10,4.886402198154452e-05,0.009438935576697652,0.008986789739791945,0.009337058871343538,3001.860107,2847.1073486333325,3540.451202384614,-14.979980999999952,3016.840088
2001-10-22,43,10,-0.0013562336293765525,0.0006876518616832545,0.013853973232054905,0.008360634887975544,3061.909912,2844.1576822999987,3538.161531138754,60.049805000000106,3001.860107
2001-10-23,43,10,-0.0013562336293765525,0.002848073194713511,0.00941902533649018,0.008297620635971139,3040.159912,2844.406013999999,3535.790094857141,-21.75,3061.909912
2001-10-24,43,10,-0.0013562336293765525,-0.0045314808022998525,0.005896882924739729,0.0043026742095642065,3022.159912,2845.5613443999987,3533.3558285876757,-18.0,3040.159912
2001-10-25,43,10,-0.0013562336293765525,0.008983179593293127,0.0028651128806368442,0.005567547244399181,3022.159912,2851.9626708999995,3530.944527094337,0.0,3022.159912
2001-10-26,43,10,-0.0013562336293765525,0.002645111576958422,0.004960937524771399,0.005212871951163307,3009.330078,2862.9076741666663,3528.4956329671336,-12.829834000000119,3022.159912
2001-10-29,44,10,0.004308409950436042,0.0023266825503885924,0.0031298692644143233,0.007672813203086636,2957.449951,2868.740340166666,3525.827195200933,-51.880126999999895,3009.330078
2001-10-30,44,10,0.004308409950436042,-0.004341383566346872,0.0015084018757148662,0.006283377598972494,2989.350098,2874.9133463666662,3523.3319528883703,31.900146999999837,2957.449951
2001-10-31,44,10,0.004308409950436042,-0.003388664790886583,-0.0009449135365333967,0.0052475958077534066,3049.800049,2884.518017599999,3521.139675555553,60.44995100000007,2989.350098
2001-11-01,44,11,0.004308409950436042,-0.0071616709179433595,0.0013828764133129645,0.006454529847760753,3052.600098,2899.6006836333318,3518.9805069953886,2.8000489999999445,3049.800049
2001-11-02,44,11,0.004308409950436042,-0.0035662145249322577,-0.002781488458280936,0.005400950874901571,3037.01001,2912.4416829999986,3516.7696331559614,-15.590087999999927,3052.600098
2001-11-05,45,11,-3.773249018378994e-05,0.004589459967823968,-0.0005312279890901424,0.0015576972332293968,3068.889893,2927.4930094999986,3514.7245201872124,31.879883000000067,3037.01001
2001-11-06,45,11,-3.773249018378994e-05,0.0106420828370782,-0.0005001462833166746,0.001166942445773351,3013.939941,2939.0463379333323,3512.4482266454525,-54.94995199999993,3068.889893
2001-11-07,45,11,-3.773249018378994e-05,0.0053442429568213426,0.000645784938913255,0.0022303956207273623,3059.969971,2950.528670299999,3510.4008137239803,46.0300299999999,3013.939941
2001-11-08,45,11,-3.773249018378994e-05,0.002102695547221201,0.0007620121850953224,0.001887827101663789,3079.669922,2959.4643310999986,3508.46058448198,19.699951000000056,3059.969971
2001-11-09,45,11,-3.773249018378994e-05,-0.0041718347196942895,0.0022616019082125,0.0011352070304050945,3094.139893,2969.425659233333,3506.602644161433,14.469970999999989,3079.669922
2001-11-12,46,11,-0.0004251885509504107,0.002621341428881855,0.0003101406837099522,0.0006583441858395513,3077.189941,2978.821988966666,3504.6856231651764,-16.94995199999994,3094.139893
2001-11-13,46,11,-0.0004251885509504107,0.0012682839622370676,0.004954731762306129,0.0008465085485114582,3113.040039,2990.758325233333,3502.9449761244427,35.85009799999989,3077.189941
2001-11-14,46,11,-0.0004251885509504107,0.008802959904327926,0.004333529831285067,0.0010866216520125963,3180.22998,3003.8003255333333,3501.5170336637148,67.18994100000009,3113.040039
2001-11-15,46,11,-0.0004251885509504107,0.0018861399154089802,0.002115926370783077,0.0019011509210974625,3180.22998,3016.044661466666,3500.10167219383,0.0,3180.22998
2001-11-16,46,11,-0.0004251885509504107,0.003623578498896681,0.0012021847958764626,0.0008078900437332012,3280.47998,3033.214990233333,3499.138419157892,100.25,3180.22998
2001-11-19,47,11,-0.00028248763959562385,0.00925185807015205,0.0035961022064602117,0.0009239848673948589,3231.659912,3047.789656566666,3497.9703907423545,-48.82006799999999,3280.47998
2001-11-20,47,11,-0.00028248763959562385,0.011077885397740609,0.00517985316632487,0.002179057195777767,3244.090088,3059.372656233333,3496.8665633391274,12.430175999999847,3231.659912
2001-11-21,47,11,-0.00028248763959562385,0.01770208741842912,0.007737779131919991,0.0037207275372686853,3258.1298829999996,3069.853987633333,3495.833071216448,14.03979500000014,3244.090088
2001-11-22,47,11,-0.00028248763959562385,0.005546962720864783,0.010059279059123323,0.004023959907814971,3252.199951,3079.6143229000004,3494.782928456894,-5.929932000000008,3258.1298829999996
2001-11-23,47,11,-0.00028248763959562385,0.00682908773179632,0.007013572634308177,0.0075070054107147285,3322.77002,3091.163321933333,3494.044675630899,70.57006899999988,3252.199951
2001-11-26,48,11,0.003954975565469291,-0.002235935841000162,0.006891833915120731,0.005673551232796622,3287.570068,3101.0003255,3493.1623055128184,-35.19995199999994,3322.77002
2001-11-27,48,11,0.003954975565469291,0.002118046721960365,0.008292675163519406,0.004503880142951904,3294.1201170000004,3109.342659466666,3492.315317476593,6.550049000000398,3287.570068
2001-11-28,48,11,0.003954975565469291,0.0080689813899395,0.006368344729906898,0.004747429979697936,3287.560059,3119.5503255,3491.4477104491502,-6.560058000000482,3294.1201170000004
2001-11-29,48,11,0.003954975565469291,0.003095193632250748,0.00638488676645821,0.0049822234681835545,3287.560059,3128.5743245333333,3490.5874249999983,0.0,3287.560059
2001-11-30,48,11,0.003954975565469291,0.004365996799214382,0.004871521549738038,0.00578236996639154,3275.469971,3137.694653333333,3489.6835701512578,-12.090087999999927,3287.560059
2001-12-03,49,12,0.0013369422842234113,-0.0035308777748227125,0.0006528773216720106,0.0063046503408290145,3320.280029,3146.306990566666,3488.974768723848,44.81005800000002,3275.469971
2001-12-04,49,12,0.0013369422842234113,3.0773085768487363e-07,0.002494383696877854,0.005356078190397668,3409.639893,3158.622989933333,3488.644206741665,89.35986400000002,3320.280029
2001-12-05,49,12,0.0013369422842234113,-0.0018896569363389497,0.0019449015493357665,0.004753978165593016,3431.570068,3172.269995133333,3488.407384589209,21.930174999999966,3409.639893
2001-12-06,49,12,0.0013369422842234113,0.0033343237158375287,0.000801282566526816,0.004418367732228249,3436.3701170000004,3186.077001966666,3488.1923545578493,4.800049000000398,3431.570068
2001-12-07,49,12,0.0013369422842234113,0.01230544093281046,0.0030156452656823524,0.0045469788650231106,3442.889893,3200.5289957999994,3488.005924674895,6.519775999999638,3436.3701170000004
2001-12-10,50,12,0.000163002567073609,0.015675221502059616,0.003760527067709034,0.004691994997794625,3419.1298829999996,3215.918326866666,3487.723645815572,-23.760009999999966,3442.889893
2001-12-11,50,12,0.000163002567073609,0.011581319379913543,0.006192723082159186,0.0050727069170836215,3412.149902,3230.0116536666665,3487.4151815551,-6.9799809999999525,3419.1298829999996
2001-12-12,50,12,0.000163002567073609,0.0032426307409669786,0.006107926371696278,0.005532122315948613,3388.5900880000013,3241.3046549666665,3487.0134535325187,-23.55981399999928,3412.149902
2001-12-13,50,12,0.000163002567073609,-0.001201701810542799,0.006663459288761759,0.003380401846684145,3353.600098,3251.3379883000002,3486.473318489877,-34.989990000000944,3388.5900880000013
2001-12-14,50,12,0.000163002567073609,-0.002348448613080034,0.005677576135844694,0.004578921492819806,3353.600098,3261.8909912333334,3485.937539374999,0.0,3353.600098
2001-12-17,51,12,0.0005763802280401581,-0.0052824382475916325,0.005911301367378671,0.0038112388425902304,3335.8798829999996,3270.790657566666,3485.334898184737,-17.720214999999822,3353.600098
2001-12-18,51,12,0.0005763802280401581,-0.00642398606338183,0.002970561304434976,0.0033562919669527435,3262.669922,3279.0816569333333,3484.444238279999,-73.20996100000002,3335.8798829999996
2001-12-19,51,12,0.0005763802280401581,-0.00574350289574858,-0.0023493211482377148,0.002993103285058664,3271.639893,3286.137321,3483.596412203186,8.969970999999989,3262.669922
2001-12-20,51,12,0.0005763802280401581,-0.005203254506464157,-0.0032681519459676982,0.0007056029597356597,3235.48999,3291.3313232666665,3482.611862908729,-36.149903,3271.639893
2001-12-21,51,12,0.0005763802280401581,-0.00907672005272908,-0.0042228275040126105,0.0014622855680957447,3232.969971,3295.958992533333,3481.6251360632396,-2.5200190000000475,3235.48999
2001-12-24,52,12,0.0015044576149828256,-0.00816029565037931,-0.007629042916964599,0.0009425494338418344,3232.969971,3301.151660199999,3480.646178720471,0.0,3232.969971
2001-12-25,52,12,0.0015044576149828256,-0.010082141295451413,-0.006250406448754774,-0.0004827918141014194,3175.860107,3303.245662466666,3479.4509392235277,-57.109864000000016,3232.969971
2001-12-26,52,12,0.0015044576149828256,-0.0030263565129692305,-0.007537267225028914,-0.0002864151564550396,3131.780029,3301.6306640999987,3478.092849730468,-44.080077999999965,3175.860107
2001-12-27,52,12,0.0015044576149828256,-0.003942780915319004,-0.006662150744983568,-0.0008129829288251218,3184.439941,3301.770996133333,3476.950231408559,52.65991200000008,3131.780029
2001-12-28,52,12,0.0015044576149828256,-0.006147899173534939,-0.005187032813870706,-0.0018457947202742966,3262.330078,3301.165999399999,3476.118370348836,77.89013699999988,3184.439941
2001-12-31,1,12,0.002470690709282255,-0.010514852942964208,-0.007710579915508783,-0.0037681769810542095,3262.330078,3302.1883382666656,3475.2929329266394,0.0,3262.330078
2002-01-01,1,1,0.002470690709282255,-0.004909956099169925,-0.008938550074912163,-0.0054893659307382395,3269.159912,3303.0239990666664,3474.5001136153833,6.829834000000119,3262.330078
2002-01-02,1,1,0.002470690709282255,0.009131521499141315,-0.003401276833773924,-0.0065806887894623856,3308.02002,3304.687003633333,3473.862258850573,38.860107999999855,3269.159912
2002-01-03,1,1,0.002470690709282255,0.013758097871616672,-0.00029980113714280144,-0.005515159875369261,3375.73999,3308.8050049333324,3473.487746374045,67.7199700000001,3308.02002
2002-01-04,1,1,0.002470690709282255,0.008851049277049569,0.0012786952824027323,-0.0032751037929487875,3401.8000490000004,3311.439339233332,3473.215169577945,26.06005900000036,3375.73999
2002-01-07,2,1,-0.001488375889845798,0.004660141218067793,0.00168903993337699,-0.003129285971313091,3437.780029,3316.4463379333324,3473.080945560604,35.97997999999961,3401.8000490000004
2002-01-08,2,1,-0.001488375889845798,0.011483958243616955,0.0033871654914515398,-0.002486555405803289,3400.889893,3320.0053304666662,3472.8085264943384,-36.890135999999984,3437.780029
2002-01-09,2,1,-0.001488375889845798,0.013359378776661565,0.00883520560403926,-0.0008999336612095829,3381.959961,3323.151993866666,3472.466990533833,-18.929932000000008,3400.889893
2002-01-10,2,1,-0.001488375889845798,0.012922668291774464,0.01192085352750232,0.0005623128442652384,3362.8798829999996,3325.662654666666,3472.056551928838,-19.08007799999996,3381.959961
2002-01-11,2,1,-0.001488375889845798,0.002521917344837384,0.011029718801856278,0.0014911517262950794,3407.8400880000013,3330.0749918999995,3471.816938257461,44.96020500000077,3362.8798829999996
2002-01-14,3,1,0.00047859889277333513,-0.0019067415064634163,0.006002518109337575,0.003814220984041177,3352.52002,3331.1496582666664,3471.3734552899623,-55.320068000000894,3407.8400880000013
2002-01-15,3,1,0.00047859889277333513,-0.0073128979987855764,0.005207350936896568,0.002851358486097387,3348.800049,3329.1216634666657,3470.9194797111104,-3.719970999999987,3352.52002
2002-01-16,3,1,0.00047859889277333513,0.000720554002763644,0.00410231282649836,0.0032430231096496503,3401.149902,3328.107657933333,3470.662027394833,52.349853000000174,3348.800049
2002-01-17,3,1,0.00047859889277333513,-0.002835114601881498,0.00431412358849294,0.0028956763799376744,3377.0500490000004,3326.1303223333325,3470.3178657095573,-24.099852999999708,3401.149902
2002-01-18,3,1,0.00047859889277333513,-0.0013244087302983025,-0.000929394568317056,0.00385064453997224,3382.290039,3324.1103271999987,3469.995419457874,5.23998999999958,3377.0500490000004
2002-01-21,4,1,0.00020005575342511712,-0.0005701197319029443,-0.0021907389621987267,0.003952905517861103,3368.280029,3322.4153320666665,3469.624195405109,-14.010009999999964,3382.290039
