Close,publish_date,polarity
3422.76001,2001-04-27,0.0
3519.1599119999996,2001-04-30,0.0
3519.1599119999996,2001-05-01,0.0
3538.419922,2001-05-02,0.0
3494.4799799999996,2001-05-03,-0.0772
3514.5900880000004,2001-05-04,0.0
3544.8100590000004,2001-05-07,0.0
3580.3701170000004,2001-05-08,0.0
3586.580078,2001-05-09,0.0
3568.2700200000004,2001-05-10,0.0
3559.7700200000004,2001-05-11,0.0
3568.929932,2001-05-14,0.0
3576.959961,2001-05-15,0.0
3592.0600590000004,2001-05-16,0.0
3669.76001,2001-05-17,0.0
3655.030029,2001-05-18,0.3818
3640.100098,2001-05-21,0.0
3640.600098,2001-05-22,0.0
3674.540039,2001-05-23,0.0
3683.1999509999996,2001-05-24,0.0
3659.8100590000004,2001-05-25,0.0
3720.149902,2001-05-28,0.0
3742.070068,2001-05-29,0.4767
3662.040039,2001-05-30,0.0
3631.9099119999996,2001-05-31,0.0
3557.639893,2001-06-01,0.0
3498.3798829999996,2001-06-04,0.0
3460.040039,2001-06-05,0.0
3457.3100590000004,2001-06-06,0.0
3457.23999,2001-06-07,0.0
3495.8400880000004,2001-06-08,0.0
3509.320068,2001-06-11,0.0
3498.389893,2001-06-12,0.0
3501.610107,2001-06-13,0.0
3453.7700200000004,2001-06-14,0.0
3372.9399409999996,2001-06-15,0.0
3353.110107,2001-06-18,0.0
3410.9499509999996,2001-06-19,0.0
3406.0500490000004,2001-06-20,0.4404
3405.639893,2001-06-21,0.0
3381.76001,2001-06-22,0.6369
3318.669922,2001-06-25,0.0
3407.320068,2001-06-26,0.0
3411.639893,2001-06-27,0.4767
3404.860107,2001-06-28,-0.2023
3456.780029,2001-06-29,0.4588
3426.030029,2001-07-02,0.0
3312.290039,2001-07-03,0.0
3311.8798829999996,2001-07-04,0.0
3317.6298829999996,2001-07-05,0.0
3305.780029,2001-07-06,0.0
3290.810059,2001-07-09,0.0
3328.27002,2001-07-10,-0.4767
3376.209961,2001-07-11,0.4019
3452.75,2001-07-12,0.0
3453.98999,2001-07-13,0.4215
3434.830078,2001-07-16,0.5423
3431.929932,2001-07-17,0.2263
3383.4099119999996,2001-07-18,0.6369
3370.929932,2001-07-19,0.0
3340.75,2001-07-20,0.6486
3330.97998,2001-07-23,0.0
3335.080078,2001-07-24,0.6124
3301.969971,2001-07-25,0.5423
3259.030029,2001-07-26,0.2263
3251.530029,2001-07-27,0.4767
3285.889893,2001-07-30,0.5106
3329.280029,2001-07-31,0.3612
3284.169922,2001-08-01,0.0
3298.780029,2001-08-02,0.4215
3325.3798829999996,2001-08-03,0.6124
3329.949951,2001-08-06,0.0
3319.669922,2001-08-07,0.7506
3302.320068,2001-08-08,0.0
3319.610107,2001-08-09,0.4767
3316.209961,2001-08-10,0.4767
3287.6201170000004,2001-08-13,0.0
3331.889893,2001-08-14,0.4404
3331.889893,2001-08-15,0.3818
3337.909912,2001-08-16,0.4019
3296.709961,2001-08-17,0.296
3278.919922,2001-08-20,0.4215
3297.429932,2001-08-21,0.765
3297.429932,2001-08-22,0.4588
3308.790039,2001-08-23,0.1531
3305.51001,2001-08-24,0.5423
3318.320068,2001-08-27,0.5994
3313.070068,2001-08-28,0.4939
3300.6201170000004,2001-08-29,0.4939
3286.8701170000004,2001-08-30,0.7736
3244.949951,2001-08-31,0.0
3227.1201170000004,2001-09-03,0.1027
3231.600098,2001-09-04,0.6908
3228.600098,2001-09-05,0.0
3202.550049,2001-09-06,0.0
3198.399902,2001-09-07,0.2263
3183.6298829999996,2001-09-10,0.0
3150.399902,2001-09-11,0.4404
3032.709961,2001-09-12,0.0
2987.5,2001-09-13,0.4767
2830.1201170000004,2001-09-14,0.4588
2680.97998,2001-09-17,0.0
2782.469971,2001-09-18,0.0
2804.159912,2001-09-19,0.4588
2761.659912,2001-09-20,0.5423
2600.1201170000004,2001-09-21,0.2732
2651.780029,2001-09-24,0.5719
2617.350098,2001-09-25,0.5719
2667.340088,2001-09-26,0.6124
2715.5,2001-09-27,0.2732
2811.600098,2001-09-28,0.5719
2795.300049,2001-10-01,0.0
2795.300049,2001-10-02,0.5106
2754.949951,2001-10-03,0.4588
2788.969971,2001-10-04,0.0
2812.899902,2001-10-05,0.0
2765.3701170000004,2001-10-08,0.1531
2794.419922,2001-10-09,0.0
2896.600098,2001-10-10,0.0
2943.689941,2001-10-11,0.4404
2959.389893,2001-10-12,0.4767
2976.300049,2001-10-15,0.2023
2992.459961,2001-10-16,0.0
3043.850098,2001-10-17,0.1779
2981.330078,2001-10-18,0.0
3016.840088,2001-10-19,0.5719
3001.860107,2001-10-22,0.3818
3061.909912,2001-10-23,0.4767
3040.159912,2001-10-24,0.4767
3022.159912,2001-10-25,0.0
3022.159912,2001-10-26,0.743
3009.330078,2001-10-29,0.0
2957.449951,2001-10-30,0.0
2989.350098,2001-10-31,0.2732
3049.800049,2001-11-01,0.7579
3052.600098,2001-11-02,0.34
3037.01001,2001-11-05,0.0
3068.889893,2001-11-06,0.0
3013.939941,2001-11-07,0.0
3059.969971,2001-11-08,-0.1027
3079.669922,2001-11-09,0.0
3094.139893,2001-11-12,0.5267
3077.189941,2001-11-13,0.0
3113.040039,2001-11-14,0.0
3180.22998,2001-11-15,0.0
3180.22998,2001-11-16,0.0
3280.47998,2001-11-19,0.3612
3231.659912,2001-11-20,0.3182
3244.090088,2001-11-21,0.0
3258.1298829999996,2001-11-22,0.5106
3252.199951,2001-11-23,0.0
3322.77002,2001-11-26,0.4767
3287.570068,2001-11-27,0.0
3294.1201170000004,2001-11-28,0.34
3287.560059,2001-11-29,0.6124
3287.560059,2001-11-30,0.0
3275.469971,2001-12-03,0.0
3320.280029,2001-12-04,0.0
3409.639893,2001-12-05,0.4588
3431.570068,2001-12-06,0.0
3436.3701170000004,2001-12-07,0.4588
3442.889893,2001-12-10,-0.1531
3419.1298829999996,2001-12-11,0.4019
3412.149902,2001-12-12,0.0
3388.5900880000004,2001-12-13,0.2023
3353.600098,2001-12-14,0.5719
3353.600098,2001-12-17,0.4019
3335.8798829999996,2001-12-18,0.0
3262.669922,2001-12-19,0.5423
3271.639893,2001-12-20,0.3818
3235.48999,2001-12-21,0.3182
3232.969971,2001-12-24,0.3612
3232.969971,2001-12-25,0.4588
3175.860107,2001-12-26,0.5423
3131.780029,2001-12-27,0.2023
3184.439941,2001-12-28,0.0
3262.330078,2001-12-31,0.0
3262.330078,2002-01-01,0.8225
3269.159912,2002-01-02,0.4404
3308.02002,2002-01-03,0.7964
3375.73999,2002-01-04,0.4939
3401.8000490000004,2002-01-07,0.3612
3437.780029,2002-01-08,0.8176
3400.889893,2002-01-09,0.5994
3381.959961,2002-01-10,0.7845
3362.8798829999996,2002-01-11,0.0
3407.8400880000004,2002-01-14,0.4939
3352.52002,2002-01-15,0.0772
3348.800049,2002-01-16,0.4019
3401.149902,2002-01-17,0.3612
3377.0500490000004,2002-01-18,0.4588
3382.290039,2002-01-21,0.4939
3368.280029,2002-01-22,0.4019
3373.070068,2002-01-23,0.0
3357.790039,2002-01-24,0.5719
3332.300049,2002-01-25,0.7717
3317.639893,2002-01-28,0.0
3313.280029,2002-01-29,0.25
3298.790039,2002-01-30,0.25
3311.030029,2002-01-31,0.4404
3333.919922,2002-02-01,0.4404
3317.01001,2002-02-04,0.5423
3311.72998,2002-02-05,0.5423
3427.389893,2002-02-06,0.2023
3436.9399409999996,2002-02-07,0.4767
3493.919922,2002-02-08,0.4588
3515.4499509999996,2002-02-11,0.0
3497.679932,2002-02-12,0.4767
3519.8701170000004,2002-02-13,0.4588
3557.0600590000004,2002-02-14,0.5106
3602.0200200000004,2002-02-15,0.4404
3633.929932,2002-02-18,0.6369
3597.610107,2002-02-19,0.4588
3558.209961,2002-02-20,0.5994
3570.459961,2002-02-21,0.802
3604.080078,2002-02-22,0.2023
3613.51001,2002-02-25,0.4939
3712.73999,2002-02-26,0.3818
3705.6599119999996,2002-02-27,0.3182
3562.3100590000004,2002-02-28,0.4404
3678.75,2002-03-01,0.5719
3642.580078,2002-03-04,0.6369
3641.100098,2002-03-05,0.4215
3614.4399409999996,2002-03-06,0.0772
3690.2700200000004,2002-03-07,0.3612
3656.7700200000004,2002-03-08,0.0772
3603.969971,2002-03-11,0.0
3535.8000490000004,2002-03-12,0.0
3569.6201170000004,2002-03-13,0.0772
3580.830078,2002-03-14,0.0
3617.679932,2002-03-15,0.5106
3613.280029,2002-03-18,0.0
3560.320068,2002-03-19,0.3818
3581.320068,2002-03-20,0.0
3536.26001,2002-03-21,0.0
3516.110107,2002-03-22,0.3818
3516.110107,2002-03-25,0.3818
3466.290039,2002-03-26,0.4215
3459.080078,2002-03-27,0.6369
3469.350098,2002-03-28,0.6124
3469.350098,2002-03-29,0.2023
3500.179932,2002-04-01,0.0
3505.790039,2002-04-02,0.5423
3462.98999,2002-04-03,0.2732
3512.5500490000004,2002-04-04,0.6369
3500.570068,2002-04-05,0.3182
3480.169922,2002-04-08,0.0
3463.330078,2002-04-09,0.0
3479.5900880000004,2002-04-10,0.0
3497.669922,2002-04-11,0.0
3510.899902,2002-04-12,0.5106
3461.51001,2002-04-15,0.6124
3413.719971,2002-04-16,0.296
3421.820068,2002-04-17,0.4588
3420.9399409999996,2002-04-18,-0.2732
3364.399902,2002-04-19,0.4939
3390.25,2002-04-22,0.0
3403.820068,2002-04-23,0.0
3411.919922,2002-04-24,0.0
3359.639893,2002-04-25,0.5106
3371.6999509999996,2002-04-26,0.5106
3301.209961,2002-04-29,0.5719
3338.159912,2002-04-30,0.5574
3338.159912,2002-05-01,0.2732
3372.5600590000004,2002-05-02,0.25
3380.610107,2002-05-03,0.3818
3384.350098,2002-05-06,0.6597
3423.75,2002-05-07,0.6124
3435.0600590000004,2002-05-08,0.296
3462.01001,2002-05-09,0.5423
3431.320068,2002-05-10,0.0
3442.48999,2002-05-13,0.0
3420.330078,2002-05-14,0.7096
3395.5900880000004,2002-05-15,0.4404
3355.610107,2002-05-16,0.6124
3333.76001,2002-05-17,0.0
3282.810059,2002-05-20,0.0
3186.530029,2002-05-21,0.5719
3175.48999,2002-05-22,0.0
3114.050049,2002-05-23,0.0
3255.6201170000004,2002-05-24,0.0
3243.409912,2002-05-27,0.0
3146.830078,2002-05-28,0.0
3160.23999,2002-05-29,0.0
3135.889893,2002-05-30,0.34
3125.72998,2002-05-31,0.0
3161.090088,2002-06-03,0.0
3191.600098,2002-06-04,0.7845
3255.52002,2002-06-05,0.4404
3259.310059,2002-06-06,0.0
3217.76001,2002-06-07,0.4939
3279.48999,2002-06-10,0.0
3362.419922,2002-06-11,0.0
3344.409912,2002-06-12,0.3182
3311.159912,2002-06-13,0.0
3312.070068,2002-06-14,0.296
3323.5,2002-06-17,0.296
3284.540039,2002-06-18,0.0
3242.26001,2002-06-19,0.4404
3264.02002,2002-06-20,0.4404
3242.75,2002-06-21,0.3818
3231.6201170000004,2002-06-24,0.3182
3214.340088,2002-06-25,0.4588
3180.889893,2002-06-26,0.0
3217.149902,2002-06-27,0.4588
3244.699951,2002-06-28,0.2023
3288.709961,2002-07-01,0.0
3285.040039,2002-07-02,0.0
3310.189941,2002-07-03,0.4404
3316.77002,2002-07-04,0.0
3330.610107,2002-07-05,0.2732
3357.6599119999996,2002-07-08,0.6124
3358.580078,2002-07-09,0.0
3332.360107,2002-07-10,0.0
3290.560059,2002-07-11,0.4019
3305.830078,2002-07-12,0.4939
3278.709961,2002-07-15,0.0
3229.179932,2002-07-16,0.3612
3216.070068,2002-07-17,0.0
3245.73999,2002-07-18,0.0
3230.27002,2002-07-19,0.3818
3153.340088,2002-07-22,0.128
3176.929932,2002-07-23,0.8176
3107.47998,2002-07-24,0.4019
3094.959961,2002-07-25,0.4215
3024.350098,2002-07-26,0.4767
3030.060059,2002-07-29,0.7003
2990.909912,2002-07-30,0.4767
2987.649902,2002-07-31,0.6124
2975.810059,2002-08-01,0.6124
2985.01001,2002-08-02,0.4939
3011.350098,2002-08-05,0.4767
3023.26001,2002-08-06,0.4588
3009.47998,2002-08-07,0.3252
2950.090088,2002-08-08,0.296
2976.340088,2002-08-09,0.4404
3007.850098,2002-08-12,0.0
3036.399902,2002-08-13,0.5423
3020.699951,2002-08-14,0.6124
3020.699951,2002-08-15,0.4404
3065.899902,2002-08-16,0.0
3064.040039,2002-08-19,0.0
3089.580078,2002-08-20,0.6705
3084.3798829999996,2002-08-21,0.296
3080.699951,2002-08-22,0.0
3119.179932,2002-08-23,0.6369
3123.600098,2002-08-26,0.4767
3097.850098,2002-08-27,0.5719
3099.3798829999996,2002-08-28,0.0
3114.159912,2002-08-29,0.4588
3181.22998,2002-08-30,0.0
3187.26001,2002-09-02,0.0
3159.77002,2002-09-03,0.6124
3173.350098,2002-09-04,0.296
3181.469971,2002-09-05,0.0
3141.110107,2002-09-06,0.0
3089.469971,2002-09-09,0.4588
3089.469971,2002-09-10,0.0
3125.659912,2002-09-11,0.6124
3131.340088,2002-09-12,0.0
3098.939941,2002-09-13,0.2263
3076.01001,2002-09-16,0.4404
3103.899902,2002-09-17,0.0
3069.780029,2002-09-18,0.0
3040.300049,2002-09-19,0.4404
3024.350098,2002-09-20,0.0
3021.280029,2002-09-23,0.296
3022.25,2002-09-24,0.5423
3021.080078,2002-09-25,0.0
3014.689941,2002-09-26,0.6705
3037.26001,2002-09-27,0.6369
2991.360107,2002-09-30,0.0
2959.659912,2002-10-01,0.5423
2959.659912,2002-10-02,0.5719
2938.060059,2002-10-03,0.6124
2930.51001,2002-10-04,0.0
2952.780029,2002-10-07,0.6124
2973.350098,2002-10-08,0.6124
2956.889893,2002-10-09,0.765
2969.48999,2002-10-10,0.6124
2995.77002,2002-10-11,0.6908
3003.389893,2002-10-14,0.3818
3003.389893,2002-10-15,0.4019
2994.98999,2002-10-16,0.1027
3006.139893,2002-10-17,0.7579
3009.76001,2002-10-18,0.296
2998.01001,2002-10-21,0.4404
2965.969971,2002-10-22,0.6486
2948.959961,2002-10-23,0.4404
2908.050049,2002-10-24,0.4404
2875.530029,2002-10-25,0.5859
2834.409912,2002-10-28,0.4215
2885.22998,2002-10-29,0.4404
2888.590088,2002-10-30,0.4588
2949.320068,2002-10-31,0.4404
2950.580078,2002-11-01,0.0
2987.580078,2002-11-04,0.0
2982.389893,2002-11-05,0.0
2982.389893,2002-11-06,0.0
2975.26001,2002-11-07,0.4019
2956.840088,2002-11-08,0.0
2948.040039,2002-11-11,0.3182
2961.23999,2002-11-12,0.4939
2960.659912,2002-11-13,0.7845
2986.560059,2002-11-14,0.3818
3033.909912,2002-11-15,0.5423
3057.159912,2002-11-18,0.0
3057.159912,2002-11-19,0.0
3075.47998,2002-11-20,0.5423
3101.360107,2002-11-21,0.6124
3141.610107,2002-11-22,0.0
3175.560059,2002-11-25,0.5106
3187.76001,2002-11-26,0.0
3174.110107,2002-11-27,0.0
3220.75,2002-11-28,0.765
3228.820068,2002-11-29,0.0
3270.360107,2002-12-02,0.4588
3230.139893,2002-12-03,0.0
3207.360107,2002-12-04,0.0
3229.72998,2002-12-05,0.7579
3306.290039,2002-12-06,0.7845
3269.310059,2002-12-09,0.0
3289.679932,2002-12-10,0.0
3303.27002,2002-12-11,0.7845
3324.47998,2002-12-12,0.0
3342.969971,2002-12-13,0.6124
3328.389893,2002-12-16,0.4588
3311.060059,2002-12-17,0.6124
3333.310059,2002-12-18,0.6124
3333.860107,2002-12-19,0.0
3337.219971,2002-12-20,0.6124
3329.610107,2002-12-23,0.0
3352.77002,2002-12-24,0.6705
3352.77002,2002-12-25,0.0
3382.639893,2002-12-26,0.4588
3398.0,2002-12-27,0.1027
3374.969971,2002-12-30,0.0
3377.280029,2002-12-31,0.0
3377.280029,2003-01-01,0.2263
3365.0600590000004,2003-01-02,0.3818
3357.540039,2003-01-03,0.6124
3334.889893,2003-01-06,-0.2732
3330.5,2003-01-07,0.6124
3357.8701170000004,2003-01-08,0.4939
3384.1999509999996,2003-01-09,0.0
3358.98999,2003-01-10,0.4588
3327.159912,2003-01-13,0.4767
3335.350098,2003-01-14,0.0
3357.6899409999996,2003-01-15,0.0
3373.5200200000004,2003-01-16,0.0
3370.389893,2003-01-17,0.0
3341.889893,2003-01-20,0.0
3354.139893,2003-01-21,0.0
3357.040039,2003-01-22,0.4019
3328.179932,2003-01-23,0.4404
3287.860107,2003-01-24,0.4215
3247.709961,2003-01-27,0.4588
3267.840088,2003-01-28,0.6124
3238.02002,2003-01-29,0.4404
3219.8798829999996,2003-01-30,0.0
3250.3798829999996,2003-01-31,0.0
3279.830078,2003-02-03,0.7579
3278.1298829999996,2003-02-04,0.0
3256.080078,2003-02-05,0.6597
3305.439941,2003-02-06,0.5994
3279.77002,2003-02-07,0.2732
3256.860107,2003-02-10,0.0
3261.469971,2003-02-11,0.0
3247.51001,2003-02-12,0.128
3247.51001,2003-02-13,0.0
3223.409912,2003-02-14,0.0
3282.449951,2003-02-17,0.1027
3289.090088,2003-02-18,0.3182
3302.040039,2003-02-19,0.34
3303.219971,2003-02-20,0.296
3307.199951,2003-02-21,0.6908
3322.169922,2003-02-24,0.5267
3281.919922,2003-02-25,0.5423
3260.47998,2003-02-26,0.5994
3277.340088,2003-02-27,0.4939
3283.659912,2003-02-28,0.6369
3277.27002,2003-03-03,0.6124
3244.800049,2003-03-04,0.4019
3226.100098,2003-03-05,0.6908
3190.350098,2003-03-06,0.1027
3153.060059,2003-03-07,0.4404
3125.8798829999996,2003-03-10,0.34
3154.909912,2003-03-11,0.0
3110.080078,2003-03-12,0.3182
3108.23999,2003-03-13,0.0
3108.23999,2003-03-14,0.4019
3084.909912,2003-03-17,0.4404
3084.909912,2003-03-18,0.0
3121.179932,2003-03-19,0.0
3192.929932,2003-03-20,0.4939
3200.149902,2003-03-21,0.6369
3140.360107,2003-03-24,0.6124
3140.419922,2003-03-25,0.0
3143.580078,2003-03-26,0.4019
3116.790039,2003-03-27,0.0
3115.439941,2003-03-28,0.4588
3048.719971,2003-03-31,0.4588
3080.949951,2003-04-01,0.0
3116.98999,2003-04-02,0.0
3151.159912,2003-04-03,0.7096
3167.699951,2003-04-04,0.0
3215.23999,2003-04-07,0.5106
3174.860107,2003-04-08,0.0
3141.25,2003-04-09,0.4215
3035.330078,2003-04-10,0.6369
2997.8701170000004,2003-04-11,0.2057
2997.8701170000004,2003-04-14,0.0
2997.3798829999996,2003-04-15,0.4939
3032.320068,2003-04-16,0.0
2984.5,2003-04-17,0.8271
2984.5,2003-04-18,0.6369
2996.969971,2003-04-21,0.0
2985.540039,2003-04-22,0.4588
2947.330078,2003-04-23,0.6124
2937.22998,2003-04-24,0.3182
2924.030029,2003-04-25,0.5423
2936.709961,2003-04-28,0.0
2950.139893,2003-04-29,0.3818
2959.790039,2003-04-30,0.0
2959.790039,2003-05-01,0.0
2966.6298829999996,2003-05-02,0.0
2975.469971,2003-05-05,0.0
2993.0,2003-05-06,0.0
2980.73999,2003-05-07,0.0
2961.600098,2003-05-08,0.0
2950.0,2003-05-09,0.4404
2942.780029,2003-05-12,0.0
2960.6201170000004,2003-05-13,0.4019
2993.939941,2003-05-14,0.0
3012.969971,2003-05-15,0.0
3056.580078,2003-05-16,0.25
3043.889893,2003-05-19,0.5423
3062.919922,2003-05-20,0.34
3057.090088,2003-05-21,0.4404
3040.790039,2003-05-22,0.4404
3049.840088,2003-05-23,0.3818
3096.689941,2003-05-26,0.6124
3081.939941,2003-05-27,0.0772
3130.459961,2003-05-28,0.7003
3164.25,2003-05-29,0.3818
3180.75,2003-05-30,0.0
3206.3798829999996,2003-06-02,0.4404
3181.969971,2003-06-03,0.5719
3216.48999,2003-06-04,0.0
3262.199951,2003-06-05,0.0
3303.23999,2003-06-06,0.0
3337.310059,2003-06-09,0.296
3289.550049,2003-06-10,0.4939
3314.600098,2003-06-11,0.3182
3337.300049,2003-06-12,0.5106
3354.139893,2003-06-13,0.3818
3336.639893,2003-06-16,0.0
3431.030029,2003-06-17,0.4215
3430.959961,2003-06-18,0.4588
3454.600098,2003-06-19,0.296
3499.5,2003-06-20,0.0
3461.3798829999996,2003-06-23,0.4019
3447.4499509999996,2003-06-24,0.7717
3517.2700200000004,2003-06-25,0.4588
3552.399902,2003-06-26,0.0
3583.0600590000004,2003-06-27,0.4019
3607.1298829999996,2003-06-30,0.7717
3604.429932,2003-07-01,0.4588
3601.389893,2003-07-02,0.0
3639.889893,2003-07-03,0.5106
3622.3400880000004,2003-07-04,0.0
3612.530029,2003-07-07,0.0
3629.679932,2003-07-08,0.4588
3620.790039,2003-07-09,0.0
3679.6298829999996,2003-07-10,0.2023
3676.26001,2003-07-11,0.6369
3720.75,2003-07-14,0.4588
3686.3400880000004,2003-07-15,0.5106
3721.649902,2003-07-16,0.128
3668.9099119999996,2003-07-17,0.4939
3647.580078,2003-07-18,0.4767
3569.580078,2003-07-21,0.0
3554.1298829999996,2003-07-22,0.5423
3577.889893,2003-07-23,0.5423
3668.070068,2003-07-24,0.7003
3726.459961,2003-07-25,0.6369
3739.76001,2003-07-28,0.3818
3764.4399409999996,2003-07-29,0.3182
3780.419922,2003-07-30,0.6705
3792.610107,2003-07-31,0.5423
3815.3100590000004,2003-08-01,0.296
3832.5,2003-08-04,0.0
3765.820068,2003-08-05,0.3612
3741.6599119999996,2003-08-06,0.2732
3806.830078,2003-08-07,0.7964
3883.76001,2003-08-08,0.5423
3893.4099119999996,2003-08-11,0.6124
3889.4099119999996,2003-08-12,0.5106
3926.070068,2003-08-13,0.5106
3921.1999509999996,2003-08-14,0.0
3921.1999509999996,2003-08-15,0.0
3977.7299799999996,2003-08-18,0.34
4006.9099119999996,2003-08-19,0.0
4056.600098,2003-08-20,0.296
4095.389893,2003-08-21,0.3182
4125.120117,2003-08-22,0.3612
4004.6298829999996,2003-08-25,0.0
4152.290039,2003-08-26,0.0
4205.560059,2003-08-27,0.0
4212.290039,2003-08-28,0.0
4244.72998,2003-08-29,0.4588
4324.759765999999,2003-09-01,0.0
4339.200195,2003-09-02,0.4939
4257.939941,2003-09-03,0.2023
4310.509765999999,2003-09-04,0.3818
4369.169922,2003-09-05,0.0
4434.25,2003-09-08,0.2732
4425.200195,2003-09-09,0.0
4434.259765999999,2003-09-10,0.2263
4393.129883,2003-09-11,0.0
4305.910156,2003-09-12,0.7964
4193.830078,2003-09-15,0.0516
4274.75,2003-09-16,0.0
4235.350098,2003-09-17,0.34
4134.149902,2003-09-18,0.8176
4217.120117,2003-09-19,0.6369
4151.720215,2003-09-22,0.0
4231.689941,2003-09-23,0.0
4356.390136999999,2003-09-24,0.0
4297.149902,2003-09-25,0.7003
4382.569824,2003-09-26,0.4404
4402.049805,2003-09-29,0.1531
4453.240234000001,2003-09-30,0.0
4455.080078,2003-10-01,0.4939
4455.080078,2003-10-02,0.4019
4552.919922,2003-10-03,0.0
4631.390136999999,2003-10-06,0.1531
4632.939941,2003-10-07,0.5719
4634.859863000001,2003-10-08,0.4215
4698.680176,2003-10-09,0.1779
4768.899902,2003-10-10,0.5994
4849.27002,2003-10-13,0.4215
4782.029785,2003-10-14,0.6249
4855.259765999999,2003-10-15,0.5423
4887.319824,2003-10-16,0.4588
4930.529785,2003-10-17,0.5423
4851.669922,2003-10-20,0.0
4755.720215,2003-10-21,0.6124
4741.200195,2003-10-22,0.7506
4648.410156,2003-10-23,0.4939
4757.370117,2003-10-24,0.5267
4698.279785,2003-10-27,0.2263
4707.799805,2003-10-28,0.6124
4744.100098,2003-10-29,0.3818
4780.52002,2003-10-30,0.5423
4906.870117,2003-10-31,0.6124
5063.029785,2003-11-03,0.4404
5097.839844,2003-11-04,0.7269
5064.910156,2003-11-05,0.0
5047.540039,2003-11-06,0.296
4971.569824,2003-11-07,0.0
4998.569824,2003-11-10,0.0
5030.640136999999,2003-11-11,0.0
5005.77002,2003-11-12,0.25
4949.160156,2003-11-13,0.3818
4865.830078,2003-11-14,0.0828
4940.22998,2003-11-17,0.3818
4891.129883,2003-11-18,0.0
4823.72998,2003-11-19,0.0
4771.22998,2003-11-20,0.0
4838.540039,2003-11-21,0.5719
4822.149902,2003-11-24,0.0
4894.589844,2003-11-25,0.2263
4894.589844,2003-11-26,0.5267
4989.040039,2003-11-27,0.0
5044.819824,2003-11-28,0.4404
5160.850098,2003-12-01,0.5267
5186.080078,2003-12-02,0.0
5221.899902,2003-12-03,0.0
5225.899902,2003-12-04,0.0
5131.720215,2003-12-05,0.3182
5131.540039,2003-12-08,0.0
5229.339844,2003-12-09,0.8074
5285.540039,2003-12-10,0.0
5299.959961,2003-12-11,0.0
5315.810059,2003-12-12,0.6124
5390.879883,2003-12-15,0.0
5437.049805,2003-12-16,0.25
5418.22998,2003-12-17,0.3612
5455.0,2003-12-18,0.0
5541.350098,2003-12-19,0.6705
5577.959961,2003-12-22,0.4588
5564.330078,2003-12-23,0.4588
5641.919922,2003-12-24,-0.2023
5641.919922,2003-12-25,0.4588
